gutenberg_id,text
35,"charred and shattered; perhaps, I thought, by an explosion among the"
35,"specimens. In another place was a vast array of idols--Polynesian,"
35,"Mexican, Grecian, Phoenician, every country on earth I should think."
35,"And here, yielding to an irresistible impulse, I wrote my name upon"
35,the nose of a steatite monster from South America that particularly
35,took my fancy.
35,
35,"'As the evening drew on, my interest waned. I went through gallery"
35,"after gallery, dusty, silent, often ruinous, the exhibits sometimes"
35,"mere heaps of rust and lignite, sometimes fresher. In one place I"
35,"suddenly found myself near the model of a tin-mine, and then by the"
35,"merest accident I discovered, in an air-tight case, two dynamite"
35,"cartridges! I shouted ""Eureka!"" and smashed the case with joy. Then"
35,"came a doubt. I hesitated. Then, selecting a little side gallery,"
35,I made my essay. I never felt such a disappointment as I did in
35,"waiting five, ten, fifteen minutes for an explosion that never came."
35,"Of course the things were dummies, as I might have guessed from"
35,"their presence. I really believe that had they not been so, I should"
35,"have rushed off incontinently and blown Sphinx, bronze doors, and"
35,"(as it proved) my chances of finding the Time Machine, all together"
35,into non-existence.
35,
35,"'It was after that, I think, that we came to a little open court"
35,"within the palace. It was turfed, and had three fruit-trees. So we"
35,rested and refreshed ourselves. Towards sunset I began to consider
35,"our position. Night was creeping upon us, and my inaccessible"
35,hiding-place had still to be found. But that troubled me very little
35,"now. I had in my possession a thing that was, perhaps, the best of"
35,all defences against the Morlocks--I had matches! I had the camphor
35,"in my pocket, too, if a blaze were needed. It seemed to me that"
35,"the best thing we could do would be to pass the night in the open,"
35,protected by a fire. In the morning there was the getting of the
35,"Time Machine. Towards that, as yet, I had only my iron mace. But"
35,"now, with my growing knowledge, I felt very differently towards"
35,"those bronze doors. Up to this, I had refrained from forcing them,"
35,largely because of the mystery on the other side. They had never
35,"impressed me as being very strong, and I hoped to find my bar of"
35,iron not altogether inadequate for the work.
35,
35,
35,
35,
35,IX
35,
35,
35,'We emerged from the palace while the sun was still in part above
35,the horizon. I was determined to reach the White Sphinx early the
35,"next morning, and ere the dusk I purposed pushing through the woods"
35,that had stopped me on the previous journey. My plan was to go as
35,"far as possible that night, and then, building a fire, to sleep"
35,"in the protection of its glare. Accordingly, as we went along I"
35,"gathered any sticks or dried grass I saw, and presently had my arms"
35,"full of such litter. Thus loaded, our progress was slower than I had"
35,"anticipated, and besides Weena was tired. And I began to suffer from"
35,sleepiness too; so that it was full night before we reached the
35,"wood. Upon the shrubby hill of its edge Weena would have stopped,"
35,fearing the darkness before us; but a singular sense of impending
35,"calamity, that should indeed have served me as a warning, drove me"
35,"onward. I had been without sleep for a night and two days, and I was"
35,"feverish and irritable. I felt sleep coming upon me, and the"
35,Morlocks with it.
35,
35,"'While we hesitated, among the black bushes behind us, and dim"
35,"against their blackness, I saw three crouching figures. There was"
35,"scrub and long grass all about us, and I did not feel safe from"
35,"their insidious approach. The forest, I calculated, was rather"
35,less than a mile across. If we could get through it to the bare
35,"hill-side, there, as it seemed to me, was an altogether safer"
35,resting-place; I thought that with my matches and my camphor I could
35,contrive to keep my path illuminated through the woods. Yet it was
35,evident that if I was to flourish matches with my hands I should
35,"have to abandon my firewood; so, rather reluctantly, I put it down."
35,And then it came into my head that I would amaze our friends behind
35,by lighting it. I was to discover the atrocious folly of this
35,"proceeding, but it came to my mind as an ingenious move for covering"
35,our retreat.
35,
35,'I don't know if you have ever thought what a rare thing flame must
35,be in the absence of man and in a temperate climate. The sun's
35,"heat is rarely strong enough to burn, even when it is focused by"
35,"dewdrops, as is sometimes the case in more tropical districts."
35,"Lightning may blast and blacken, but it rarely gives rise to"
35,widespread fire. Decaying vegetation may occasionally smoulder with
35,"the heat of its fermentation, but this rarely results in flame. In"
35,"this decadence, too, the art of fire-making had been forgotten on"
35,the earth. The red tongues that went licking up my heap of wood were
35,an altogether new and strange thing to Weena.
35,
35,'She wanted to run to it and play with it. I believe she would have
35,"cast herself into it had I not restrained her. But I caught her up,"
35,"and in spite of her struggles, plunged boldly before me into the"
35,wood. For a little way the glare of my fire lit the path. Looking
35,"back presently, I could see, through the crowded stems, that from my"
35,"heap of sticks the blaze had spread to some bushes adjacent, and a"
35,curved line of fire was creeping up the grass of the hill. I laughed
35,"at that, and turned again to the dark trees before me. It was very"
35,"black, and Weena clung to me convulsively, but there was still, as"
35,"my eyes grew accustomed to the darkness, sufficient light for me to"
35,"avoid the stems. Overhead it was simply black, except where a gap of"
35,remote blue sky shone down upon us here and there. I struck none of
35,my matches because I had no hand free. Upon my left arm I carried my
35,"little one, in my right hand I had my iron bar."
35,
35,"'For some way I heard nothing but the crackling twigs under my feet,"
35,"the faint rustle of the breeze above, and my own breathing and the"
35,throb of the blood-vessels in my ears. Then I seemed to know of a
35,pattering about me. I pushed on grimly. The pattering grew more
35,"distinct, and then I caught the same queer sound and voices I had"
35,heard in the Under-world. There were evidently several of the
35,"Morlocks, and they were closing in upon me. Indeed, in another"
35,"minute I felt a tug at my coat, then something at my arm. And Weena"
35,"shivered violently, and became quite still."
35,
35,'It was time for a match. But to get one I must put her down. I did
35,"so, and, as I fumbled with my pocket, a struggle began in the"
35,"darkness about my knees, perfectly silent on her part and with the"
35,"same peculiar cooing sounds from the Morlocks. Soft little hands,"
35,"too, were creeping over my coat and back, touching even my neck."
35,"Then the match scratched and fizzed. I held it flaring, and saw the"
35,white backs of the Morlocks in flight amid the trees. I hastily took
35,"a lump of camphor from my pocket, and prepared to light it as soon"
35,as the match should wane. Then I looked at Weena. She was lying
35,"clutching my feet and quite motionless, with her face to the ground."
35,With a sudden fright I stooped to her. She seemed scarcely to
35,"breathe. I lit the block of camphor and flung it to the ground,"
35,and as it split and flared up and drove back the Morlocks and the
35,"shadows, I knelt down and lifted her. The wood behind seemed full of"
35,the stir and murmur of a great company!
35,
35,'She seemed to have fainted. I put her carefully upon my shoulder
35,"and rose to push on, and then there came a horrible realization. In"
35,"manoeuvring with my matches and Weena, I had turned myself about"
35,"several times, and now I had not the faintest idea in what direction"
35,"lay my path. For all I knew, I might be facing back towards the"
35,Palace of Green Porcelain. I found myself in a cold sweat. I had to
35,think rapidly what to do. I determined to build a fire and encamp
35,"where we were. I put Weena, still motionless, down upon a turfy"
35,"bole, and very hastily, as my first lump of camphor waned, I began"
35,collecting sticks and leaves. Here and there out of the darkness
35,round me the Morlocks' eyes shone like carbuncles.
35,
35,"'The camphor flickered and went out. I lit a match, and as I did so,"
35,two white forms that had been approaching Weena dashed hastily away.
35,"One was so blinded by the light that he came straight for me, and I"
35,felt his bones grind under the blow of my fist. He gave a whoop of
35,"dismay, staggered a little way, and fell down. I lit another piece"
35,"of camphor, and went on gathering my bonfire. Presently I noticed"
35,"how dry was some of the foliage above me, for since my arrival"
35,"on the Time Machine, a matter of a week, no rain had fallen. So,"
35,"instead of casting about among the trees for fallen twigs, I began"
35,leaping up and dragging down branches. Very soon I had a choking
35,"smoky fire of green wood and dry sticks, and could economize my"
35,camphor. Then I turned to where Weena lay beside my iron mace. I
35,"tried what I could to revive her, but she lay like one dead. I could"
35,not even satisfy myself whether or not she breathed.
35,
35,"'Now, the smoke of the fire beat over towards me, and it must have"
35,"made me heavy of a sudden. Moreover, the vapour of camphor was in"
35,the air. My fire would not need replenishing for an hour or so. I
35,"felt very weary after my exertion, and sat down. The wood, too, was"
35,full of a slumbrous murmur that I did not understand. I seemed just
35,"to nod and open my eyes. But all was dark, and the Morlocks had"
35,their hands upon me. Flinging off their clinging fingers I hastily
35,"felt in my pocket for the match-box, and--it had gone! Then they"
35,gripped and closed with me again. In a moment I knew what had
35,"happened. I had slept, and my fire had gone out, and the bitterness"
35,of death came over my soul. The forest seemed full of the smell of
35,"burning wood. I was caught by the neck, by the hair, by the arms,"
35,and pulled down. It was indescribably horrible in the darkness to
35,feel all these soft creatures heaped upon me. I felt as if I was in
35,"a monstrous spider's web. I was overpowered, and went down. I felt"
35,"little teeth nipping at my neck. I rolled over, and as I did so my"
35,hand came against my iron lever. It gave me strength. I struggled
35,"up, shaking the human rats from me, and, holding the bar short,"
35,I thrust where I judged their faces might be. I could feel the
35,"succulent giving of flesh and bone under my blows, and for a moment"
35,I was free.
35,
35,'The strange exultation that so often seems to accompany hard
35,"fighting came upon me. I knew that both I and Weena were lost, but I"
35,determined to make the Morlocks pay for their meat. I stood with my
35,"back to a tree, swinging the iron bar before me. The whole wood was"
35,full of the stir and cries of them. A minute passed. Their voices
35,"seemed to rise to a higher pitch of excitement, and their movements"
35,grew faster. Yet none came within reach. I stood glaring at the
35,blackness. Then suddenly came hope. What if the Morlocks were
35,afraid? And close on the heels of that came a strange thing. The
35,darkness seemed to grow luminous. Very dimly I began to see the
35,"Morlocks about me--three battered at my feet--and then I recognized,"
35,"with incredulous surprise, that the others were running, in an"
35,"incessant stream, as it seemed, from behind me, and away through the"
35,"wood in front. And their backs seemed no longer white, but reddish."
35,"As I stood agape, I saw a little red spark go drifting across a gap"
35,"of starlight between the branches, and vanish. And at that I"
35,"understood the smell of burning wood, the slumbrous murmur that was"
35,"growing now into a gusty roar, the red glow, and the Morlocks'"
35,flight.
35,
35,"'Stepping out from behind my tree and looking back, I saw, through"
35,"the black pillars of the nearer trees, the flames of the burning"
35,forest. It was my first fire coming after me. With that I looked for
35,"Weena, but she was gone. The hissing and crackling behind me, the"
35,"explosive thud as each fresh tree burst into flame, left little"
35,"time for reflection. My iron bar still gripped, I followed in the"
35,Morlocks' path. It was a close race. Once the flames crept forward
35,so swiftly on my right as I ran that I was outflanked and had to
35,strike off to the left. But at last I emerged upon a small open
35,"space, and as I did so, a Morlock came blundering towards me, and"
35,"past me, and went on straight into the fire!"
35,
35,"'And now I was to see the most weird and horrible thing, I think, of"
35,all that I beheld in that future age. This whole space was as bright
35,as day with the reflection of the fire. In the centre was a hillock
35,"or tumulus, surmounted by a scorched hawthorn. Beyond this was"
35,"another arm of the burning forest, with yellow tongues already"
35,"writhing from it, completely encircling the space with a fence of"
35,"fire. Upon the hill-side were some thirty or forty Morlocks, dazzled"
35,"by the light and heat, and blundering hither and thither against"
35,each other in their bewilderment. At first I did not realize their
35,"blindness, and struck furiously at them with my bar, in a frenzy of"
35,"fear, as they approached me, killing one and crippling several more."
35,But when I had watched the gestures of one of them groping under the
35,"hawthorn against the red sky, and heard their moans, I was assured"
35,"of their absolute helplessness and misery in the glare, and I struck"
35,no more of them.
35,
35,"'Yet every now and then one would come straight towards me, setting"
35,loose a quivering horror that made me quick to elude him. At one
35,"time the flames died down somewhat, and I feared the foul creatures"
35,would presently be able to see me. I was thinking of beginning the
35,fight by killing some of them before this should happen; but the
35,"fire burst out again brightly, and I stayed my hand. I walked about"
35,"the hill among them and avoided them, looking for some trace of"
35,Weena. But Weena was gone.
35,
35,"'At last I sat down on the summit of the hillock, and watched this"
35,"strange incredible company of blind things groping to and fro, and"
35,"making uncanny noises to each other, as the glare of the fire beat"
35,"on them. The coiling uprush of smoke streamed across the sky, and"
35,"through the rare tatters of that red canopy, remote as though they"
35,"belonged to another universe, shone the little stars. Two or three"
35,"Morlocks came blundering into me, and I drove them off with blows"
35,"of my fists, trembling as I did so."
35,
35,'For the most part of that night I was persuaded it was a nightmare.
35,I bit myself and screamed in a passionate desire to awake. I beat
35,"the ground with my hands, and got up and sat down again, and"
35,"wandered here and there, and again sat down. Then I would fall to"
35,rubbing my eyes and calling upon God to let me awake. Thrice I saw
35,Morlocks put their heads down in a kind of agony and rush into the
35,"flames. But, at last, above the subsiding red of the fire, above the"
35,streaming masses of black smoke and the whitening and blackening
35,"tree stumps, and the diminishing numbers of these dim creatures,"
35,came the white light of the day.
35,
35,"'I searched again for traces of Weena, but there were none. It was"
35,plain that they had left her poor little body in the forest. I
35,cannot describe how it relieved me to think that it had escaped the
35,"awful fate to which it seemed destined. As I thought of that, I was"
35,almost moved to begin a massacre of the helpless abominations about
35,"me, but I contained myself. The hillock, as I have said, was a kind"
35,of island in the forest. From its summit I could now make out
35,"through a haze of smoke the Palace of Green Porcelain, and from that"
35,"I could get my bearings for the White Sphinx. And so, leaving the"
35,remnant of these damned souls still going hither and thither and
35,"moaning, as the day grew clearer, I tied some grass about my feet"
35,"and limped on across smoking ashes and among black stems, that still"
35,"pulsated internally with fire, towards the hiding-place of the Time"
35,"Machine. I walked slowly, for I was almost exhausted, as well as"
35,"lame, and I felt the intensest wretchedness for the horrible death"
35,"of little Weena. It seemed an overwhelming calamity. Now, in this"
35,"old familiar room, it is more like the sorrow of a dream than an"
35,actual loss. But that morning it left me absolutely lonely
35,"again--terribly alone. I began to think of this house of mine, of"
35,"this fireside, of some of you, and with such thoughts came a longing"
35,that was pain.
35,
35,'But as I walked over the smoking ashes under the bright morning
35,"sky, I made a discovery. In my trouser pocket were still some loose"
35,matches. The box must have leaked before it was lost.
35,
35,
35,
35,
35,X
35,
35,
35,'About eight or nine in the morning I came to the same seat of
35,yellow metal from which I had viewed the world upon the evening of
35,my arrival. I thought of my hasty conclusions upon that evening and
35,could not refrain from laughing bitterly at my confidence. Here
35,"was the same beautiful scene, the same abundant foliage, the same"
35,"splendid palaces and magnificent ruins, the same silver river"
35,running between its fertile banks. The gay robes of the beautiful
35,people moved hither and thither among the trees. Some were bathing
35,"in exactly the place where I had saved Weena, and that suddenly gave"
35,me a keen stab of pain. And like blots upon the landscape rose the
35,cupolas above the ways to the Under-world. I understood now what all
35,the beauty of the Over-world people covered. Very pleasant was their
35,"day, as pleasant as the day of the cattle in the field. Like the"
35,"cattle, they knew of no enemies and provided against no needs. And"
35,their end was the same.
35,
35,'I grieved to think how brief the dream of the human intellect had
35,been. It had committed suicide. It had set itself steadfastly
35,"towards comfort and ease, a balanced society with security and"
35,"permanency as its watchword, it had attained its hopes--to come"
35,"to this at last. Once, life and property must have reached almost"
35,absolute safety. The rich had been assured of his wealth and
35,"comfort, the toiler assured of his life and work. No doubt in that"
35,"perfect world there had been no unemployed problem, no social"
35,question left unsolved. And a great quiet had followed.
35,
35,"'It is a law of nature we overlook, that intellectual versatility"
35,"is the compensation for change, danger, and trouble. An animal"
35,perfectly in harmony with its environment is a perfect mechanism.
35,Nature never appeals to intelligence until habit and instinct are
35,useless. There is no intelligence where there is no change and no
35,need of change. Only those animals partake of intelligence that have
35,to meet a huge variety of needs and dangers.
35,
35,"'So, as I see it, the Upper-world man had drifted towards his"
35,"feeble prettiness, and the Under-world to mere mechanical industry."
35,But that perfect state had lacked one thing even for mechanical
35,"perfection--absolute permanency. Apparently as time went on, the"
35,"feeding of the Under-world, however it was effected, had become"
35,"disjointed. Mother Necessity, who had been staved off for a"
35,"few thousand years, came back again, and she began below. The"
35,"Under-world being in contact with machinery, which, however perfect,"
35,"still needs some little thought outside habit, had probably retained"
35,"perforce rather more initiative, if less of every other human"
35,"character, than the Upper. And when other meat failed them, they"
35,turned to what old habit had hitherto forbidden. So I say I saw it
35,in my last view of the world of Eight Hundred and Two Thousand Seven
35,Hundred and One. It may be as wrong an explanation as mortal wit
35,"could invent. It is how the thing shaped itself to me, and as that I"
35,give it to you.
35,
35,"'After the fatigues, excitements, and terrors of the past days, and"
35,"in spite of my grief, this seat and the tranquil view and the warm"
35,"sunlight were very pleasant. I was very tired and sleepy, and soon"
35,"my theorizing passed into dozing. Catching myself at that, I took my"
35,"own hint, and spreading myself out upon the turf I had a long and"
35,refreshing sleep.
35,
35,'I awoke a little before sunsetting. I now felt safe against being
35,"caught napping by the Morlocks, and, stretching myself, I came on"
35,down the hill towards the White Sphinx. I had my crowbar in one
35,"hand, and the other hand played with the matches in my pocket."
35,
35,'And now came a most unexpected thing. As I approached the pedestal
35,of the sphinx I found the bronze valves were open. They had slid
35,down into grooves.
35,
35,"'At that I stopped short before them, hesitating to enter."
35,
35,"'Within was a small apartment, and on a raised place in the corner"
35,of this was the Time Machine. I had the small levers in my pocket.
35,"So here, after all my elaborate preparations for the siege of the"
35,"White Sphinx, was a meek surrender. I threw my iron bar away, almost"
35,sorry not to use it.
35,
35,'A sudden thought came into my head as I stooped towards the portal.
35,"For once, at least, I grasped the mental operations of the Morlocks."
35,"Suppressing a strong inclination to laugh, I stepped through the"
35,bronze frame and up to the Time Machine. I was surprised to find it
35,had been carefully oiled and cleaned. I have suspected since that
35,the Morlocks had even partially taken it to pieces while trying in
35,their dim way to grasp its purpose.
35,
35,"'Now as I stood and examined it, finding a pleasure in the mere"
35,"touch of the contrivance, the thing I had expected happened. The"
35,bronze panels suddenly slid up and struck the frame with a clang.
35,I was in the dark--trapped. So the Morlocks thought. At that I
35,chuckled gleefully.
35,
35,'I could already hear their murmuring laughter as they came towards
35,me. Very calmly I tried to strike the match. I had only to fix on
35,the levers and depart then like a ghost. But I had overlooked one
35,little thing. The matches were of that abominable kind that light
35,only on the box.
35,
35,'You may imagine how all my calm vanished. The little brutes were
35,close upon me. One touched me. I made a sweeping blow in the dark at
35,"them with the levers, and began to scramble into the saddle of the"
35,machine. Then came one hand upon me and then another. Then I had
35,"simply to fight against their persistent fingers for my levers, and"
35,"at the same time feel for the studs over which these fitted. One,"
35,"indeed, they almost got away from me. As it slipped from my hand,"
35,I had to butt in the dark with my head--I could hear the Morlock's
35,skull ring--to recover it. It was a nearer thing than the fight in
35,"the forest, I think, this last scramble."
35,
35,'But at last the lever was fitted and pulled over. The clinging
35,hands slipped from me. The darkness presently fell from my eyes.
35,I found myself in the same grey light and tumult I have already
35,described.
35,
35,
35,
35,
35,XI
35,
35,
35,'I have already told you of the sickness and confusion that comes
35,with time travelling. And this time I was not seated properly in the
35,"saddle, but sideways and in an unstable fashion. For an indefinite"
35,"time I clung to the machine as it swayed and vibrated, quite"
35,"unheeding how I went, and when I brought myself to look at the dials"
35,again I was amazed to find where I had arrived. One dial records
35,"days, and another thousands of days, another millions of days, and"
35,"another thousands of millions. Now, instead of reversing the levers,"
35,"I had pulled them over so as to go forward with them, and when I"
35,came to look at these indicators I found that the thousands hand was
35,sweeping round as fast as the seconds hand of a watch--into
35,futurity.
35,
35,"'As I drove on, a peculiar change crept over the appearance of"
35,things. The palpitating greyness grew darker; then--though I was
35,still travelling with prodigious velocity--the blinking succession
35,"of day and night, which was usually indicative of a slower pace,"
35,"returned, and grew more and more marked. This puzzled me very much"
35,"at first. The alternations of night and day grew slower and slower,"
35,"and so did the passage of the sun across the sky, until they seemed"
35,to stretch through centuries. At last a steady twilight brooded over
35,"the earth, a twilight only broken now and then when a comet glared"
35,across the darkling sky. The band of light that had indicated the
35,sun had long since disappeared; for the sun had ceased to set--it
35,"simply rose and fell in the west, and grew ever broader and more"
35,"red. All trace of the moon had vanished. The circling of the stars,"
35,"growing slower and slower, had given place to creeping points of"
35,"light. At last, some time before I stopped, the sun, red and very"
35,"large, halted motionless upon the horizon, a vast dome glowing with"
35,"a dull heat, and now and then suffering a momentary extinction. At"
35,"one time it had for a little while glowed more brilliantly again,"
35,but it speedily reverted to its sullen red heat. I perceived by this
35,slowing down of its rising and setting that the work of the tidal
35,"drag was done. The earth had come to rest with one face to the sun,"
35,"even as in our own time the moon faces the earth. Very cautiously,"
35,"for I remembered my former headlong fall, I began to reverse"
35,my motion. Slower and slower went the circling hands until the
35,thousands one seemed motionless and the daily one was no longer a
35,"mere mist upon its scale. Still slower, until the dim outlines of a"
35,desolate beach grew visible.
35,
35,"'I stopped very gently and sat upon the Time Machine, looking round."
35,"The sky was no longer blue. North-eastward it was inky black,"
35,and out of the blackness shone brightly and steadily the pale
35,"white stars. Overhead it was a deep Indian red and starless, and"
35,"south-eastward it grew brighter to a glowing scarlet where, cut by"
35,"the horizon, lay the huge hull of the sun, red and motionless. The"
35,"rocks about me were of a harsh reddish colour, and all the trace of"
35,life that I could see at first was the intensely green vegetation
35,that covered every projecting point on their south-eastern face. It
35,was the same rich green that one sees on forest moss or on the
35,lichen in caves: plants which like these grow in a perpetual
35,twilight.
35,
35,'The machine was standing on a sloping beach. The sea stretched away
35,"to the south-west, to rise into a sharp bright horizon against the"
35,"wan sky. There were no breakers and no waves, for not a breath of"
35,wind was stirring. Only a slight oily swell rose and fell like a
35,"gentle breathing, and showed that the eternal sea was still moving"
35,and living. And along the margin where the water sometimes broke was
35,a thick incrustation of salt--pink under the lurid sky. There was a
35,"sense of oppression in my head, and I noticed that I was breathing"
35,very fast. The sensation reminded me of my only experience of
35,"mountaineering, and from that I judged the air to be more rarefied"
35,than it is now.
35,
35,"'Far away up the desolate slope I heard a harsh scream, and saw a"
35,thing like a huge white butterfly go slanting and fluttering up into
35,"the sky and, circling, disappear over some low hillocks beyond. The"
35,sound of its voice was so dismal that I shivered and seated myself
35,"more firmly upon the machine. Looking round me again, I saw that,"
35,"quite near, what I had taken to be a reddish mass of rock was moving"
35,slowly towards me. Then I saw the thing was really a monstrous
35,"crab-like creature. Can you imagine a crab as large as yonder table,"
35,"with its many legs moving slowly and uncertainly, its big claws"
35,"swaying, its long antennae, like carters' whips, waving and feeling,"
35,and its stalked eyes gleaming at you on either side of its metallic
35,"front? Its back was corrugated and ornamented with ungainly bosses,"
35,and a greenish incrustation blotched it here and there. I could see
35,the many palps of its complicated mouth flickering and feeling as it
35,moved.
35,
35,"'As I stared at this sinister apparition crawling towards me, I felt"
35,a tickling on my cheek as though a fly had lighted there. I tried to
35,"brush it away with my hand, but in a moment it returned, and almost"
35,"immediately came another by my ear. I struck at this, and caught"
35,something threadlike. It was drawn swiftly out of my hand. With a
35,"frightful qualm, I turned, and I saw that I had grasped the antenna"
35,of another monster crab that stood just behind me. Its evil eyes
35,"were wriggling on their stalks, its mouth was all alive with"
35,"appetite, and its vast ungainly claws, smeared with an algal slime,"
35,"were descending upon me. In a moment my hand was on the lever, and"
35,I had placed a month between myself and these monsters. But I was
35,"still on the same beach, and I saw them distinctly now as soon as I"
35,"stopped. Dozens of them seemed to be crawling here and there, in the"
35,"sombre light, among the foliated sheets of intense green."
35,
35,'I cannot convey the sense of abominable desolation that hung over
35,"the world. The red eastern sky, the northward blackness, the salt"
35,"Dead Sea, the stony beach crawling with these foul, slow-stirring"
35,"monsters, the uniform poisonous-looking green of the lichenous"
35,"plants, the thin air that hurts one's lungs: all contributed to an"
35,"appalling effect. I moved on a hundred years, and there was the same"
35,"red sun--a little larger, a little duller--the same dying sea, the"
35,"same chill air, and the same crowd of earthy crustacea creeping in"
35,and out among the green weed and the red rocks. And in the westward
35,"sky, I saw a curved pale line like a vast new moon."
35,
35,"'So I travelled, stopping ever and again, in great strides of a"
35,"thousand years or more, drawn on by the mystery of the earth's fate,"
35,watching with a strange fascination the sun grow larger and duller
35,"in the westward sky, and the life of the old earth ebb away. At"
35,"last, more than thirty million years hence, the huge red-hot dome of"
35,the sun had come to obscure nearly a tenth part of the darkling
35,"heavens. Then I stopped once more, for the crawling multitude of"
35,"crabs had disappeared, and the red beach, save for its livid green"
35,"liverworts and lichens, seemed lifeless. And now it was flecked with"
35,white. A bitter cold assailed me. Rare white flakes ever and again
35,"came eddying down. To the north-eastward, the glare of snow lay"
35,under the starlight of the sable sky and I could see an undulating
35,crest of hillocks pinkish white. There were fringes of ice along the
35,"sea margin, with drifting masses further out; but the main expanse"
35,"of that salt ocean, all bloody under the eternal sunset, was still"
35,unfrozen.
35,
35,'I looked about me to see if any traces of animal life remained. A
35,certain indefinable apprehension still kept me in the saddle of the
35,"machine. But I saw nothing moving, in earth or sky or sea. The green"
35,slime on the rocks alone testified that life was not extinct. A
35,shallow sandbank had appeared in the sea and the water had receded
35,from the beach. I fancied I saw some black object flopping about
35,"upon this bank, but it became motionless as I looked at it, and I"
35,"judged that my eye had been deceived, and that the black object was"
35,merely a rock. The stars in the sky were intensely bright and seemed
35,to me to twinkle very little.
35,
35,'Suddenly I noticed that the circular westward outline of the sun
35,"had changed; that a concavity, a bay, had appeared in the curve. I"
35,saw this grow larger. For a minute perhaps I stared aghast at this
35,"blackness that was creeping over the day, and then I realized that"
35,an eclipse was beginning. Either the moon or the planet Mercury was
35,"passing across the sun's disk. Naturally, at first I took it to be"
35,"the moon, but there is much to incline me to believe that what I"
35,really saw was the transit of an inner planet passing very near to
35,the earth.
35,
35,'The darkness grew apace; a cold wind began to blow in freshening
35,"gusts from the east, and the showering white flakes in the air"
35,increased in number. From the edge of the sea came a ripple and
35,whisper. Beyond these lifeless sounds the world was silent. Silent?
35,It would be hard to convey the stillness of it. All the sounds of
35,"man, the bleating of sheep, the cries of birds, the hum of insects,"
35,the stir that makes the background of our lives--all that was over.
35,"As the darkness thickened, the eddying flakes grew more abundant,"
35,dancing before my eyes; and the cold of the air more intense. At
35,"last, one by one, swiftly, one after the other, the white peaks of"
35,the distant hills vanished into blackness. The breeze rose to a
35,moaning wind. I saw the black central shadow of the eclipse sweeping
35,towards me. In another moment the pale stars alone were visible. All
35,else was rayless obscurity. The sky was absolutely black.
35,
35,"'A horror of this great darkness came on me. The cold, that smote"
35,"to my marrow, and the pain I felt in breathing, overcame me. I"
35,"shivered, and a deadly nausea seized me. Then like a red-hot bow"
35,in the sky appeared the edge of the sun. I got off the machine to
35,recover myself. I felt giddy and incapable of facing the return
35,journey. As I stood sick and confused I saw again the moving thing
35,upon the shoal--there was no mistake now that it was a moving
35,"thing--against the red water of the sea. It was a round thing, the"
35,"size of a football perhaps, or, it may be, bigger, and tentacles"
35,trailed down from it; it seemed black against the weltering
35,"blood-red water, and it was hopping fitfully about. Then I felt I"
35,was fainting. But a terrible dread of lying helpless in that remote
35,and awful twilight sustained me while I clambered upon the saddle.
35,
35,
35,
35,
35,XII
35,
35,
35,'So I came back. For a long time I must have been insensible upon
35,the machine. The blinking succession of the days and nights was
35,"resumed, the sun got golden again, the sky blue. I breathed with"
35,greater freedom. The fluctuating contours of the land ebbed and
35,flowed. The hands spun backward upon the dials. At last I saw again
35,"the dim shadows of houses, the evidences of decadent humanity."
35,"These, too, changed and passed, and others came. Presently, when the"
35,"million dial was at zero, I slackened speed. I began to recognize"
35,"our own pretty and familiar architecture, the thousands hand ran back"
35,"to the starting-point, the night and day flapped slower and slower."
35,"Then the old walls of the laboratory came round me. Very gently,"
35,"now, I slowed the mechanism down."
35,
35,'I saw one little thing that seemed odd to me. I think I have told
35,"you that when I set out, before my velocity became very high, Mrs."
35,"Watchett had walked across the room, travelling, as it seemed to me,"
35,"like a rocket. As I returned, I passed again across that minute when"
35,she traversed the laboratory. But now her every motion appeared to
35,be the exact inversion of her previous ones. The door at the lower
35,"end opened, and she glided quietly up the laboratory, back foremost,"
35,and disappeared behind the door by which she had previously entered.
35,Just before that I seemed to see Hillyer for a moment; but he passed
35,like a flash.
35,
35,"'Then I stopped the machine, and saw about me again the old familiar"
35,"laboratory, my tools, my appliances just as I had left them. I got"
35,"off the thing very shakily, and sat down upon my bench. For several"
35,minutes I trembled violently. Then I became calmer. Around me was
35,"my old workshop again, exactly as it had been. I might have slept"
35,"there, and the whole thing have been a dream."
35,
35,"'And yet, not exactly! The thing had started from the south-east"
35,corner of the laboratory. It had come to rest again in the
35,"north-west, against the wall where you saw it. That gives you the"
35,exact distance from my little lawn to the pedestal of the White
35,"Sphinx, into which the Morlocks had carried my machine."
35,
35,'For a time my brain went stagnant. Presently I got up and came
35,"through the passage here, limping, because my heel was still"
35,"painful, and feeling sorely begrimed. I saw the _Pall Mall Gazette_"
35,"on the table by the door. I found the date was indeed to-day, and"
35,"looking at the timepiece, saw the hour was almost eight o'clock. I"
35,heard your voices and the clatter of plates. I hesitated--I felt so
35,"sick and weak. Then I sniffed good wholesome meat, and opened the"
35,"door on you. You know the rest. I washed, and dined, and now I am"
35,telling you the story.
35,
35,"'I know,' he said, after a pause, 'that all this will be absolutely"
35,incredible to you. To me the one incredible thing is that I am here
35,to-night in this old familiar room looking into your friendly faces
35,and telling you these strange adventures.'
35,
35,He looked at the Medical Man. 'No. I cannot expect you to believe
35,it. Take it as a lie--or a prophecy. Say I dreamed it in the
35,workshop. Consider I have been speculating upon the destinies of our
